JURIS_NAME,YEAR,APN,STREET_ADDRESS,UNIT_CAT,TENURE,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,DR_TYPE,TERM_AFF_DR,DENSITY_BONUS_TOTAL,NOTES
OAKLAND,2021,002 006300700,316 12TH ST,5+,Owner,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Construct a three-story addition above an existing two-story commercial building to create 27 new residential units including three moderate-income affordable units. The Project qualifies for a Density Bonus concession for a  50 percent reduction (1"
LOS ANGELES,2023,4306004007,1400 S GLENVILLE DR,5+,Renter,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.34999999999999998,
LOS ANGELES,2023,2347015001,5501 N LAUREL CANYON BLVD 1-46,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DB,55,0.28000000000000003,No other incentives or waivers
OAKLAND,2021,014 122601500,5110 TELEGRAPH AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,DB,55,0,"""New 204 unit"
LOS ANGELES,2023,4303032022,8521 W HORNER ST,5+,Renter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,1.2250000000000001,
LOS ANGELES,2023,2317013004,12035 W RUNNYMEDE ST,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,1.46,
LOS ANGELES,2023,2415018007,5623 N DENNY AVE,5+,Renter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
LOS ANGELES,2023,5544011019,1717 N WINONA BLVD 1-15,5+,Renter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
LOS ANGELES,2023,7455026051,511 S HARBOR BLVD,5+,Renter,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.34999999999999998,
LOS ANGELES,2023,4012021042,7715 S CRENSHAW BLVD,5+,Renter,2,0,179,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.34000000000000002," Off-Site Improvements"""
LOS ANGELES,2023,4237005010,2308 S PISANI PL,5+,Renter,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
LOS ANGELES,2023,4261028003,11418 W MISSOURI AVE,5+,Renter,0,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,6.8799999999999999,
LOS ANGELES,2023,5092029007,3950 W INGRAHAM ST,5+,Renter,0,0,46,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,1.6799999999999999,
LOS ANGELES,2023,5144019021,845 S OLIVE ST,5+,Renter,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0.34999999999999998,
SAN PABLO,2021,417-130-036,13717 San Pablo Ave,5+,Renter,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,DB,,50,
LOS ANGELES,2023,5518023004,144 S CATALINA ST,5+,Renter,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,2.8300000000000001,
LOS ANGELES,2023,5534006007,6219 W BANNER AVE,5+,Renter,3,0,47,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,9," Off-Site Improvements"""
LOS ANGELES,2023,5078026017,2553 W 12TH ST,5+,Renter,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.33000000000000002," Development Standards"""
DANVILLE,2021,216120037,373 Diablo Rd,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,DB,55,30,
SAN FRANCISCO,2019,3505016,30 OTIS ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,3755023,1140 HARRISON ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,3548033,1863 MISSION ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,0853034,188 OCTAVIA ST,5+,Renter,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,INC,,0,
EMERYVILLE,2022,049-1041-026-15,4310 Hubbard  Street,5+,Renter,2,0,4,0,5,0,2,0,4,0,5,0,2,0,4,0,5,0,DB,55,100,
BERKELEY,2020,057 203400800,1367 University,5+,Renter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,Group Living Accommodations that has separate kitchen/ sanitary facilities within each unit.
SAN FRANCISCO,2019,4167011,800 PENNSYLVANIA AV,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,3911001,1 HENRY ADAMS ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,3780001,502 07TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SONOMA,2020,128-181-001,1269 Broadway,5+,Renter,7,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,DB,,0,
PASADENA,2018,5725-009-700,106 E Orange Grove Blvd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,INC,45,0,
PASADENA,2018,5723-015-045,535 E Union St,5+,Renter,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
BERKELEY,2022,055 182102100,2018 BLAKE,5+,Renter,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,50,
SOUTH SAN FRANCISCO,2023,014074010,7 South Linden Ave,5+,Renter,27,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SAN FRANCISCO,2019,3787026,294 TOWNSEND ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,6954018,65 OCEAN AVE,5+,Renter,0,0,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,0
SAN FRANCISCO,2019,0738018,830 EDDY ST,5+,Renter,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,0691001,1145 POLK ST,5+,Renter,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,3736120,500 FOLSOM ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,0794028,555 FULTON ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,INC,,0,
SAN FRANCISCO,2019,3911001,1 HENRY ADAMS ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2019,0256016,770 POWELL ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
BELMONT,2022,40290260,815 OLD COUNTY RD,5+,Renter,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,DB,99,35,"""Height +15 ft"
LOS ANGELES,2023,5118009030,1432 E 25TH ST,5+,Renter,0,0,43,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,5.8700000000000001,
TORRANCE,2022,7529-019-003,4111 Pacific Coast Hwy,5+,Renter,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,14,
CUDAHY,2021,6224-015-016,5210 Santa Ana Street,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,20,No concession was requested as part of the project. Density Bonus agreement is in review and is to be completed prior to the issuance of a Certificate of Occupancy.
PALMDALE,2021,3010-030-023,150 E Avenue R,5+,Renter,149,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,DB,,100,
SAN JOSE,2022,41414092,3100 BASCOM AV,5+,Renter,0,0,0,0,0,0,43,0,34,0,0,0,0,0,0,0,0,0,DB,55,0,Other assitance programs include PBS8
SAN JOSE,2022,46714076,124 N 15TH STREET,5+,Renter,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,3.2999999999999998,deed restriction also SB 35
TORRANCE,2023,7368-001-015,22501 Hawthorne Bvld,5+,Owner,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,32.5,
MONTEREY,2021,001-031--003,300 Cannery Row,5+,Owner,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
LOS ANGELES,2023,5211009015,2010 N LINCOLN PARK; 2016 N LINCOLN PARK; 2020 N LINCOLN PARK; 2026 N LINCOLN PARK; 2030 N LINCOLN PARK; 2036 N LINCOLN PARK; 3601 E MISSION; 3609 E MISSION; 3615 E MISSION,5+,Renter,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.72999999999999998,
LOS ANGELES,2023,5534002018,1200 N VINE; 1204 N VINE; 1214 N VINE; 1218 N VINE; 6245 W LEXINGTON; 6247 W LEXINGTON,5+,Renter,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.47499999999999998,
LOS ANGELES,2023,5053008004,3018 S WESTERN; 3022 S WESTERN; 3024 S WESTERN; 3026 S WESTERN; 3100 S WESTERN; 3102 S WESTERN; 3104 S WESTERN; 3106 S WESTERN; 3108 S WESTERN; 3110 S WESTERN,5+,Renter,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.5,
LOS ANGELES,2023,4230003063,13481 W BEACH; 13485 W BEACH,5+,Renter,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,1.625,
LA HABRA,2023,019-042-21,251-351 W Imperial Hwy,5+,Owner,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,35 of 117 units issued building permits in 2023
SAN MATEO,2021,35200120,1650 S DELAWARE ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,INC,1000,0,
SAN MATEO,2021,40031030,2901 E Kyne St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,INC,1000,0,
SAN MATEO,2021,33163160,200 S FREMONT ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,INC,1000,0,
LA MESA,2021,4706900300,7735 University Ave,5+,Renter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LA MESA,2021,4941502200,8234 University Ave,5+,Renter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LA MESA,2021,4943001100,8535 La Mesa Blvd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DB,55,0,
SAN JOSE,2022,46721024,17 E SANTA CLARA ST,5+,Renter,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,35,
SANTA MARIA,2023,117-240-028,SEC Blosser and West Stowell Road,5+,Renter,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,25,
SAN FRANCISCO,2024,8719C001,1070 BRIDGEVIEW WY,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,INC,99,0,
SAN FRANCISCO,2024,8719005,400 CHINA BASIN ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,119,0,INC,99,0,
OAKLAND,2021,001 020901500,578 7TH ST,5+,Owner,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""The proposal is to demolish an existing one-story"
OAKLAND,2021,009 068403001,451 28TH ST,5+,Owner,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""The proposal is to construct a six-story (76’-4” tall) mixed-use building on a 11"
OAKLAND,2021,003 002100700,2323 SAN PABLO AVE,5+,Owner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Regular Design Review for the construction of a five-story mixed use building with ground floor commercial  space"
OAKLAND,2021,003 002300802,2116 BRUSH ST,5+,Owner,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,48,"""This revision will utilize a density bonus to increase the unit count to 105 units"
WILDOMAR,2021,380-100-008,no address,5+,Owner,0,0,180,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,8.5,207 to 225 units
NOVATO,2021,157-970-03,325 ROCKVIEW RD,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,1000,0,
NOVATO,2021,157-970-03,321 ROCKVIEW RD,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,1000,0,
MORGAN HILL,2022,72625061,18322 VILLANOVA LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,INC,55,0,This project provided 78 VLI Rental Units as part of the City's Below Market Rate (BMR) program
MORGAN HILL,2022,72625061,18324 VILLANOVA LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,INC,55,0,
MORGAN HILL,2022,72625061,18319 PASADAS LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,INC,55,0,
MORGAN HILL,2022,72625061,18305 BARROSA LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,INC,55,0,
MORGAN HILL,2022,72625061,18307 BARROSA LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,INC,55,0,
NOVATO,2021,157-970-03,123 ROCKVIEW RD,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,1000,0,
VENTURA COUNTY,2021,2340050340,"""1732 S. Lewis Road Camarillo",ZC20-0875,5+,Renter,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,DB,Affordability was determined by preliminary sales information provided by developer.,0,
BERKELEY,2020,055 187700100,2590 Bancroft,5+,Renter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
BERKELEY,2020,054 174400700,2720 San Pablo,5+,Renter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
NOVATO,2024,141-221-75,1602 VALLEJO #9,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,No funding assistance program - City's Inc. Ordinance requirement.
NOVATO,2024,157-970-03,609 ROCKVIEW,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,INC,55,0,No funding assistance program - City's Inc. Ordinance requirement.
SAN JOSE,2024,484-20-040,2884 Alum Rock Avenue,5+,Renter,0,0,0,0,0,0,17,0,27,0,0,0,0,0,0,0,0,0,DB,55,0,
HAYWARD,2023,415-0240-032-00,Russell Way,5+,Renter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.070000000000000007,DB & INC Deed Restriction
SAN PABLO,2021,416-140-047,2555 El portal Dr,5+,Renter,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,80,Y
OXNARD,2021,201-0-213-110,217-235 East Sixth Street,5+,Renter,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
OXNARD,2021,188-0-310--055,3851 Harbour Island Lane,5+,Owner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,20,0,
BURLINGAME,2021,026-231-290,1095 Rollins Rd,5+,Renter,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,DB,55,0,There is no maximum allowed units in the R-4 Zoning District.
ROCKLIN,2021,017-172-014-000,UNIVERSITY AVENUE,5+,Renter,104,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,23,234 units allowed by zoning. 23% density bonus = +54 units. Concession - Building Height increase without a UP. 55 year term for affordability.
OXNARD,2021,2250014250,2250 E PLEASANT VALLEY RD,5+,Renter,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,DB,,35,
EMERYVILLE,2022,049-1041-026-15,4510 Hubbard Street,5+,Renter,8,0,8,0,6,0,8,0,8,0,6,0,8,0,8,0,6,0,DB,55,100,
BERKELEY,2020,060 235400200,1200 San Pablo,5+,Renter,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
OAKLAND,2021,008 062503200,1510 WEBSTER ST,5+,Renter,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Revision to previously approved application to construct a mixed-use building containing 182 dwelling units (16 designated as low income) over ground floor/basement commercial. The revised plan reduces the building height by one-story"
OAKLAND,2021,001 021704800,685 9TH ST,5+,Owner,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,50,"""To demolish a 10"
OAKLAND,2021,010 078500200,430 ADAMS ST,5+,Owner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,35,"""Design Review to demolish an existing single family dwelling and construct 10 rental residential units located on 6"
OAKLAND,2021,023 041800401,31 EXCELSIOR CT,5+,Owner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,"""Regular Design Review to allow for the expansion of an existing 4 unit apartment building into an 11 unit property by demo"
SAN ANSELMO,2018,006-091-39,754 Sir Francis Drake,5+,Renter,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
SAN MATEO,2021,35401450,1 WATERS PARK DR,5+,Owner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,INC,1000,0,
REDDING,2024,067110063000,"""2303 ALFREDA WAY REDDING",BLDC-2024-03905,5+,Renter,25,0,0,0,0,26,25,0,0,0,0,26,0,0,0,0,0,DB,0,0,
LA MESA,2021,4691003700,5061 Keeney St,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,35,
LA MESA,2021,4943001100,8555 La Mesa Blvd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LA MESA,2021,4705823900,8055 La Mesa Blvd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
BURBANK,2022,2449-037-011,777  N FRONT ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,INC,55,0,
MORGAN HILL,2022,72625061,18314 PALOMARES LN,5+,Renter,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,INC,55,0,
MORGAN HILL,2022,72625061,18317 PASADAS LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,INC,55,0,
BERKELEY,2020,054 174203101,2747 San Pablo,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,INC,,0,
OXNARD,2021,225-0-014-020,2161 East Etting Road,5+,Renter,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,20,"""All Affordable Housing Opportunity Program (AAHOP) requirements are applicable to this property"
REDWOOD CITY,2021,53176130,1409 EL CAMINO REAL,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,INC,,0,
SAN RAFAEL,2018,01123210,21 G ST,5+,Owner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
LA MESA,2021,4705722200,8181 Allison Ave,5+,Renter,60,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
SAN FRANCISCO,2020,3721015A,546 HOWARD ST,5+,Owner,0,0,30,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,0573011,2030 POLK ST,5+,Owner,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,23%
SAN FRANCISCO,2020,0345017,361 TURK ST,5+,Renter,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,6954039,1830 ALEMANY BL,5+,Renter,0,0,0,0,0,0,0,0,23,0,35,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,3591024,793 SOUTH VAN NESS AV,5+,Renter,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,DB,,0,35%
BERKELEY,2020,058 218300100,1601 Oxford,5+,Renter,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,0,0,0,DB,,0,
BERKELEY,2020,055 182201800,2000 Dwight,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,Senior housing
BERKELEY,2020,057 202401300,2099 M L K Jr.,5+,Renter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
SAN FRANCISCO,2020,0350003,1066 MARKET ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,3808004,188 HOOPER ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,5952002,302 SILVER AV,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,6,0,INC,,0,
SAN FRANCISCO,2020,4022001,2000 BRYANT ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,INC,,0,
SAN FRANCISCO,2020,3521022,333 12TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,DB,,0,35%
SAN FRANCISCO,2020,3753081,345 06TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,INC,,0,
SAN FRANCISCO,2020,3726103,119 07TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,4008002,540 DE HARO ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2020,3553008,490 SOUTH VAN NESS AV,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
LANCASTER,2023,3154-002-092,20th Street East & Avenue I,5+,Renter,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,30,36,
MORGAN HILL,2022,72625061,18300 ARAGON LN,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,INC,55,0,
SAN BRUNO,2018,017-080-150,3300 College Dr.,5+,Renter,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,Exceeded inclusionary requirements
LEMOORE,2021,021-500-007,235 W. Cinnamon Dr,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,1,0,0,DB,,0,
REDWOOD CITY,2021,54112170,150 CHARTER STREET,5+,Owner,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SANTA MONICA,2018,4291008025,1318 Lincoln Blvd.,5+,Renter,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA MONICA,2018,4290002008,1650 Lincoln Blvd,5+,Renter,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA MONICA,2018,4290020045,1828 Ocean Ave,5+,Renter,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA MONICA,2018,4283003012,1641 Lincoln Blvd.,5+,Renter,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
INGLEWOOD,2021,4011023004,3366 84th Street,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,8,
SAN CARLOS,2021,051336140,1240 El Camino Real,5+,Owner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,45,0,
LOS ANGELES,2019,4234015009,3705 MCLAUGHLIN AVE  S  90066,5+,Renter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,5534013018,1222 BEACHWOOD DR   N  90038,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,5532017008,1134 ORANGE DR   N  90038,5+,Renter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,2604028031,12663 SAN FERNANDO ROAD N  91342,5+,Renter,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,6046021916,10010 GRAPE ST    90002,5+,Renter,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
INGLEWOOD,2018,4021034027,819 East La Palma Drive,5+,Owner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,0,
PASADENA,2018,5723-009-034,737 E Walnut St,5+,Renter,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
BEVERLY HILLS,2024,4342031023,9229 WILSHIRE BLVD,5+,Renter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0.5,PLANNING ENTITLEMENT
SAN MATEO,2021,32322130,303 BALDWIN AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,1000,0,
SAN MATEO,2021,35401450,1 WATERS PARK DR,5+,Owner,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,INC,1000,0,
LA MESA,2021,4943001100,8525 La Mesa Blvd,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DB,55,0,
SANTA CRUZ,2024,008-171-31,119 CORAL ST,5+,Renter,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,DB,"361).""",0,No
LOS ANGELES,2019,4401024026,11620 W CHENAULT ST,5+,Renter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,5544019014,1525 N HOBART BLVD,5+,Renter,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,4313008010,3647 S HUGHES AVE #1-8,5+,Renter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,4110001004,6711 S SEPULVEDA BLVD #1-#180,5+,Renter,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,4306003009,9421 W ALCOTT ST 1-23,5+,Renter,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2019,2565013041,10140 N HILLHAVEN AVE,5+,Renter,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,DB,55,0,
